mfcc_0,mfcc_delta1_0,mfcc_delta2_0,mfcc_1,mfcc_delta1_1,mfcc_delta2_1,mfcc_2,mfcc_delta1_2,mfcc_delta2_2,mfcc_3,mfcc_delta1_3,mfcc_delta2_3,mfcc_4,mfcc_delta1_4,mfcc_delta2_4,mfcc_5,mfcc_delta1_5,mfcc_delta2_5,mfcc_6,mfcc_delta1_6,mfcc_delta2_6,mfcc_7,mfcc_delta1_7,mfcc_delta2_7,mfcc_8,mfcc_delta1_8,mfcc_delta2_8,mfcc_9,mfcc_delta1_9,mfcc_delta2_9,mfcc_10,mfcc_delta1_10,mfcc_delta2_10,mfcc_11,mfcc_delta1_11,mfcc_delta2_11,mfcc_12,mfcc_delta1_12,mfcc_delta2_12,mfcc_13,mfcc_delta1_13,mfcc_delta2_13,mfcc_14,mfcc_delta1_14,mfcc_delta2_14,mfcc_15,mfcc_delta1_15,mfcc_delta2_15,mfcc_16,mfcc_delta1_16,mfcc_delta2_16,mfcc_17,mfcc_delta1_17,mfcc_delta2_17,mfcc_18,mfcc_delta1_18,mfcc_delta2_18,mfcc_19,mfcc_delta1_19,mfcc_delta2_19,zero_crossing_rate,rms,spectral_centroid,spectral_rolloff,spectral_bandwidth,f0,voiced_flag,voiced_probs
-270.0551,-2.8428934,-1.5351224,108.03852,-10.870049,-0.7469797,-60.023838,5.3329096,6.2555413,67.70079,11.180867,-3.447922,4.1305346,2.795605,-1.1331991,-13.512861,-1.2675656,0.31630772,-19.320574,1.3690271,0.64261407,-10.674507,-1.4308788,1.4940993,10.4353075,-0.14608869,-1.5363232,-26.069954,-0.50989395,0.54716057,9.499637,-1.5237322,-2.7384193,-2.5925055,-1.7895886,-1.074075,-8.8520155,0.56850356,0.5554537,-1.6681609,0.2936745,-0.066139825,-16.46556,-1.5664693,-0.094381444,-5.7639065,0.9924728,0.5365095,-17.029627,-0.103635326,0.9009104,-3.1043894,0.38292202,-0.051069707,-9.584736,-0.29929653,0.38416353,-4.3410654,-0.08842059,-0.06324635,0.0537109375,0.043163963,1342.3595264400387,2429.6875,1231.2585425642367,187.14677540918822,True,0.6159498854580681
-298.75705,-3.653568,-0.9972753,89.97496,-10.927851,3.7645667,-22.737438,8.79125,2.0077205,89.25838,9.110507,-7.5433927,-19.652514,2.175883,0.22850533,-2.6332018,-0.7590181,1.2540982,-1.3112941,1.5217319,-0.7541787,-15.47846,-0.22605816,0.73542064,2.7986522,-0.33971345,-1.0315205,-22.896511,-1.2370212,0.16119893,12.160341,-4.035602,-2.4181154,-0.4000875,-1.9858348,0.19118987,-11.998911,0.71109456,0.031854037,0.348557,0.04088456,-0.8976564,-22.055977,-1.896144,0.3711318,-2.3631186,1.1603017,0.11344345,-12.929826,0.7661128,1.1476188,-2.5274627,0.92854524,-0.7930906,-5.993619,0.036492635,-0.22631289,-6.706903,0.17606574,0.088799335,0.0458984375,0.03960526,1519.8039496847427,3414.0625,1522.5466459834179,186.06888929891866,True,0.7571601330199094
-298.90442,1.6564224,5.683785,69.87459,-14.471986,1.1540186,8.060057,11.087365,-2.1167903,77.6648,3.3781216,-9.49746,-24.170248,-0.37150863,0.3364432,8.905628,-0.012983238,1.5543907,6.2561555,2.6133618,-1.1893355,-23.465033,1.7753052,1.7849531,1.5724118,-1.3445553,0.056377582,-5.9701786,-1.2186809,0.039963502,-4.29773,-4.412411,-0.60636866,-8.765189,-0.594133,2.201219,-4.00849,0.28029892,-0.25921342,4.1939845,-0.44498774,-1.1972457,-16.267225,-1.6458701,0.80273724,2.0037968,0.63861126,-0.42565733,-11.123423,0.54212344,0.21286848,-5.6767073,0.94215596,-0.5689065,-4.468395,0.5480576,0.34913296,-8.516098,0.36164156,0.4212095,0.0380859375,0.039702546,1618.909714293089,3664.0625,1728.8263075829132,186.06888929891866,True,0.8266685594724996
-290.04147,10.809101,12.918538,60.2249,-12.932852,0.42092907,11.68758,9.375863,-5.9739256,65.80434,-4.7749314,-7.2687006,-7.080332,-1.6504412,0.56621134,-4.204277,1.427763,-0.10005421,1.4493153,1.8476034,-2.0382645,-14.160126,2.5555136,2.0535624,-4.6823306,-0.38269782,1.4435374,-6.7499266,0.804667,0.41054073,-9.077656,-4.633807,1.2242748,-7.8866386,0.2422759,1.7859143,-1.8127267,-0.1050464,-0.8042487,-0.94927126,-1.3127546,-0.8398692,-14.466856,-1.224991,0.62848866,2.6606696,0.29878768,-0.9211782,-11.661595,0.26730025,-0.726998,-9.004766,0.08317432,-0.047865428,-8.575047,0.5314271,-0.083833866,-6.1220493,0.33472234,0.21013954,0.03271484375,0.039833833,1584.544645194569,3625.0,1844.6265703217555,191.5211239251473,True,0.6860828109301793
-303.45828,20.22326,13.486046,89.10164,-6.806434,2.843111,0.60226023,2.3746076,-7.622619,54.698658,-11.692406,-3.755803,10.095764,-1.3854442,-1.5167037,-4.3806214,1.8805606,-0.34553835,-15.27277,0.50228435,-0.6051582,-7.989722,2.529183,0.33595955,-5.7109604,0.46821108,1.9595528,-17.964304,2.5700576,0.9630565,-14.862921,-3.7892833,1.7695885,-12.660137,0.40122718,0.22928825,-3.5246673,-0.38509277,-0.90627605,-3.7588203,-1.742112,-0.36715546,-19.446379,-0.38796407,-0.1391453,4.1492724,-0.22343376,-1.1071092,-4.841957,0.21975464,-1.116871,-8.467516,-0.23185383,0.37058315,-8.067882,0.043490693,-0.33014214,-7.069686,0.47866943,0.25559506,0.03271484375,0.03763713,1113.5261836003706,2570.3125,1543.8651034604418,194.86885420251932,True,0.9459302094659093
-304.50745,24.069275,5.22172,84.56682,0.6468943,7.110044,6.3253574,-6.556379,-7.746982,50.385113,-13.629056,-0.47678524,6.644295,-2.1544282,-3.8935318,5.1141796,1.6164756,0.75393146,-11.143411,0.5492509,1.814726,-12.316616,1.6980174,-1.9026613,1.0189915,2.1714604,1.6685121,-24.766113,2.6966329,1.5900301,-27.578304,-2.0245519,2.7339528,-4.864861,-0.20409684,-0.82913697,-5.8955145,-0.38202658,-0.3562418,-7.8622108,-1.702851,0.47336447,-20.89404,-0.109780565,-0.04423234,2.3736,-0.9067225,-0.63385946,-1.2735995,0.027136946,-0.34063533,-5.929866,0.050526235,0.33851576,-9.413413,-0.21380502,-0.09566134,-3.5814366,1.0236104,0.2374316,0.10595703125,0.03357068,1292.195214131418,3218.75,1693.894915350034,197.13312122062953,True,0.8911444948731202
-215.59377,19.938807,-5.451435,1.5105115,6.55564,8.150677,15.365273,-11.311824,-4.818178,25.095247,-12.173773,1.5487356,-17.93636,-4.2944183,-3.2234588,5.9334784,1.6550405,0.83039194,4.0502534,2.3502922,2.9917183,10.8097105,0.39053932,-3.138712,-3.238831,2.6649609,0.6225035,-21.23841,2.7469478,2.100576,-13.364784,0.0076695443,1.7228636,13.225047,0.13560712,-1.2292645,-8.978676,-0.8948674,0.39821762,-8.749383,-0.77903914,1.5691433,-18.57769,-0.09257676,0.6609487,-3.318953,-0.69134575,0.5345328,-13.883965,0.03325525,0.18580537,-2.1752427,-0.023645353,-0.37579283,0.57163274,0.21340579,0.3040512,-1.5860647,0.95730764,-0.15837462,0.15234375,0.032847542,3604.5131991396033,6125.0,2095.6536703027027,198.27510177438265,True,0.4849868077159113
-142.69086,13.609406,-13.258152,26.383377,9.271027,6.5613976,-3.5288033,-11.692036,-1.2140691,4.820274,-9.672833,3.642472,-17.223324,-6.69719,-0.70529187,3.488317,2.4152482,-0.37721398,-8.663598,4.051591,1.7771196,6.733207,-1.466877,-2.4056485,12.239301,3.2030003,-0.3191052,-0.9951126,3.2473545,0.34160715,-15.601889,0.8119444,0.76880634,0.82036513,-0.2713243,-1.0499935,-12.223493,-0.5103407,0.8757485,-11.050438,0.015296153,1.1104554,-20.867117,0.049032386,0.49472615,-3.7730446,-0.38298655,0.9053728,-16.048195,-0.49811402,0.0044492786,-6.9780664,0.36067688,-0.17796251,-7.152219,0.42828596,-0.019387951,-5.397941,0.67874354,-0.24904571,0.1669921875,0.05076382,2989.7694921464754,5710.9375,2179.527160382567,191.5211239251473,True,0.010000000047726028
-121.79468,8.551741,-15.387289,81.732254,9.595686,3.7068927,-41.123253,-9.207354,3.2444892,-14.217128,-6.772768,4.8562646,-25.021122,-6.9448805,1.8740556,9.26087,1.3893404,-1.1524981,-2.020948,3.8318756,-1.2532352,-6.993762,-2.6567767,-1.3526306,11.358278,2.8522,-0.93339264,8.193026,3.3848667,-1.8411754,-17.35925,0.94369763,-0.6508693,-9.24,-0.39988866,-0.4401198,-10.954181,0.33371565,1.0261681,-11.050676,0.2959966,0.3787347,-20.414639,0.24824177,-0.12599556,-5.3248262,0.01850619,0.9807047,-12.6112585,-0.9134381,0.35686418,-5.7637014,0.6241729,0.34116253,-10.373848,-0.3540804,-0.6352142,-2.2429152,0.26954642,-0.5710964,0.18310546875,0.06618738,1700.1400579419847,3320.3125,1612.0626094664094,207.65234878997256,True,0.010824463728234167
-166.19167,1.0376767,-11.568544,129.60367,10.347547,-3.5135262,-80.2782,-4.4672666,9.055763,-8.373126,-4.6892467,3.9330018,-39.251255,-3.691598,3.7991824,14.922678,-0.2696922,-1.492833,13.360998,1.6667842,-2.6130762,-17.508177,-3.0861282,-0.021437736,18.952309,1.9367766,-1.1510203,4.8716974,2.6455102,-2.6433446,-5.524214,0.6210029,-1.6432594,-13.93023,-0.55177075,1.2657288,-5.9511566,1.3048661,0.98831767,-7.4624896,0.3075012,-0.4217319,-17.609167,0.32765767,-0.1670368,-5.3835754,0.17949006,0.21788481,-6.953093,-0.28687605,0.60219127,-4.290742,0.75204587,0.65272117,-7.642897,-0.9141121,-0.6848091,2.2094057,-0.33973008,-0.5597248,0.1240234375,0.07391745,1271.5785498238351,1835.9375,1025.6768828909744,198.27510177438265,True,0.03489742801962526
-223.99562,-9.213812,-2.29015,134.40567,10.435982,-10.902101,-69.316666,2.1877677,11.920309,-3.459584,-2.4471252,1.0234528,-40.93298,0.36925793,4.0410666,12.971739,-1.726139,-2.1819098,25.330912,-1.1548092,-3.4914503,-20.35634,-3.8250175,1.9792428,12.481148,1.0972898,-1.4852756,7.496406,0.95787054,-2.019608,-8.593708,0.07779033,-0.20333874,-5.329764,-0.28236407,2.2881246,-9.030928,1.5862865,0.17869216,1.8362958,0.49464858,-0.41346043,-14.821744,0.5575106,0.19464596,3.9405046,0.18609929,-0.6362271,-6.577671,0.4778959,-0.26578286,-10.656763,0.439668,0.18200012,-1.3787358,-1.4197439,-0.122368716,-2.3643339,0.05639909,0.15689063,0.091796875,0.07740867,1215.983609554488,1742.1875,993.2816243544181,192.63059450929475,True,0.09203757081218103
-238.10504,-10.32897,7.4845467,122.73842,4.468642,-7.5078096,-53.82985,6.8753457,6.543603,3.5377343,-1.3135924,-1.1369029,-44.547657,1.4857565,2.967265,13.274078,-3.307718,-2.376122,21.036015,-2.7126422,-4.151838,-19.841667,-2.1868885,2.0384846,17.102655,0.6274367,0.2120535,0.6880932,-0.7713589,-0.29893807,-11.628828,0.42564315,0.1291008,-7.305337,1.1828063,0.8379951,-4.816445,1.3164334,-0.6715645,-4.5407033,0.045375336,-0.8765572,-18.383045,0.38862175,-0.2598685,1.4525034,0.34781432,-0.42346343,-15.30995,0.44507608,-0.19658971,-1.8751253,0.67346406,-0.2818122,-5.3165045,-1.053213,-0.40490654,-2.201119,0.13929261,0.042922165,0.0869140625,0.07200881,1233.5001316138382,2421.875,1142.797388177946,189.3213161937526,True,0.8911444948731202
-214.90785,-5.942422,9.4680395,112.15558,0.9066668,0.17801075,-30.863323,7.91872,-2.5794158,5.8184376,-0.3480486,-1.2899705,-38.678185,1.5315733,-0.17655288,3.9618397,-4.6154685,-1.151533,1.9243146,-4.9583936,-2.2887821,-20.55421,-0.75828105,0.85414785,15.47105,1.1002213,0.70954996,-2.1160707,-0.7638083,0.8529087,-17.57452,0.6977575,0.68957824,-3.8630557,1.5047272,-0.65147376,-0.87019265,0.8367726,-0.80000496,-7.9998283,-0.47868615,-0.67247725,-20.298458,-0.25448835,-0.58937204,1.8905916,0.343255,-0.29421514,-13.943188,0.0569865,0.10400625,1.4229519,0.7598822,-0.1336993,-15.353915,-0.8515896,0.070170686,-5.57443,-0.3492707,0.07799722,0.08984375,0.059459724,1252.0995892468375,2773.4375,1331.6980359247389,188.23090565017245,True,0.9459302094659091
-216.1994,-3.1698673,1.4064901,95.45035,1.6773723,6.240972,6.1866856,6.3588595,-8.398211,-7.5440955,-0.07247527,0.6858137,-15.533173,1.62043,-2.289952,-3.2730722,-4.502452,0.7935731,-6.2349653,-5.9560575,0.8833971,-18.457516,-0.20697384,-0.14980179,13.325836,0.59751916,0.41611686,-0.09266412,0.3190542,1.3249636,-19.283875,0.8415538,1.5132502,2.7599466,0.9150874,-1.3712648,3.4117775,0.26137787,-0.7113653,-10.288469,-0.84627193,0.09107375,-17.328857,-0.44160408,-0.16066663,-3.7703142,-0.22612873,-0.2729717,-7.4098425,0.3259092,0.7588117,1.3239709,0.7747951,-0.17785469,-14.3475685,-0.4381514,1.1415244,-7.2541704,-0.705549,-0.012269026,0.10693359375,0.048784427,1428.1637740191684,3148.4375,1793.835861050347,186.06888929891866,True,0.6860828109301792
-234.1346,-7.3713017,-9.409666,92.75466,2.8077078,4.472152,29.153122,3.9743981,-6.187605,-15.333853,0.56221044,2.0878754,-5.512472,2.2147875,-1.4622766,-11.825899,-3.3553314,2.0859272,-18.984745,-5.5716553,2.8228664,-20.30891,0.608289,0.35987508,10.811642,-0.1651833,-1.1093147,-1.3467402,1.5752904,1.8325474,-7.802651,2.0030048,1.2003382,3.1902046,0.32272762,-0.66463935,-2.236502,-0.13252127,-0.85486245,-4.1570015,-0.94102526,0.75192076,-12.733346,-0.19591932,0.300153,-5.84624,-0.89052236,0.13373864,-10.439112,0.7013099,0.39962158,-6.0039816,0.70015144,-0.46354306,-13.419579,0.10276513,1.6168187,3.4204822,-0.477388,-0.28625134,0.1044921875,0.05698512,1846.3723209787374,5031.25,2269.086362518978,184.9972113558172,True,0.4260623290432814
-190.63853,-9.7534075,-7.768307,107.785385,0.770702,-1.9976509,-5.951678,2.0291371,-2.2959309,-16.78009,0.15778592,1.4917644,-21.991203,2.538865,-0.43535838,-18.962029,-1.5339744,3.0351362,-20.980751,-3.4264858,3.093736,-15.559623,1.555433,1.0755197,24.126589,-1.3477461,-1.5007555,-0.5253716,2.2419703,0.62538874,-7.259657,2.136117,-0.15566109,0.5280404,0.5975852,-0.08624813,-5.7369003,-1.0302855,-0.57285243,-11.668043,0.40539637,0.97643316,-19.569736,0.13665646,0.15862577,1.5410781,-0.43492875,0.25286216,-8.93141,0.86524546,-0.5072076,-2.5231805,0.024025949,0.07450631,-13.819985,0.7609624,0.6431035,-2.021788,0.16487993,0.34571087,0.1044921875,0.055792235,1313.5566427704362,2218.75,1613.249393013973,190.41804342135148,True,0.010140046044704068
-193.00278,-8.002811,0.97717726,139.34349,0.849674,-3.9526238,-42.326374,-1.0521806,0.6195184,-4.4250417,-1.1880016,-1.0870072,-39.956436,1.9234434,0.9088474,-18.022018,0.6049672,2.555993,-21.664967,-1.5054303,1.517248,-20.199146,1.3756562,0.31805855,25.759846,-2.3310115,-1.9350563,5.400465,1.9033076,-0.61889225,-4.0730715,1.5863818,-1.5807359,-4.2890997,0.41898155,0.4848215,-4.0175524,-1.5905446,-0.1482239,-10.643213,0.9881053,0.70373064,-24.069283,-0.15365534,-0.15570703,0.8295853,-0.22579089,0.17828105,-10.31703,0.32975575,-0.55064726,1.1826956,-0.2315401,0.016073946,-10.236689,0.78499323,-0.8122096,-5.9377255,0.5605421,0.3487739,0.0927734375,0.054375898,1060.6148076832271,1710.9375,1077.5979842192314,199.42369775418427,True,0.05607139544589262
-255.91087,-6.0805035,4.4525976,163.38763,3.1671233,-2.2034762,-44.081223,-3.9263165,2.4743633,6.710823,-1.9261156,-3.2540143,-35.24687,1.5691781,2.5973055,-9.303797,2.3227143,1.6310375,-14.497308,-0.35368544,0.5930156,-22.933027,0.54992944,-0.6516062,15.608958,-3.064464,-1.5251243,11.643866,1.1612728,-1.3270261,-0.9189373,0.8338001,-1.5972877,-6.664421,0.52764976,1.0274284,-4.988715,-1.6352448,0.26379082,-8.193974,0.76878893,-0.010734178,-18.595507,-0.4798245,0.016472964,-4.5523963,0.22060621,-0.011917359,-3.3252249,0.06447001,-0.0918983,0.63235164,-0.1499273,-0.2139929,-3.803547,0.30288962,-1.0042784,-8.032179,0.7030588,0.5419587,0.07421875,0.05386301,975.0857851000792,1507.8125,930.0086241534057,195.99771799087463,True,0.02031762855636058
-338.55353,-6.3483233,4.187795,129.35666,3.7309563,0.22846898,-8.246048,-3.6351497,2.2076013,10.024494,-1.7554214,-2.261662,-12.433125,2.5836096,2.0596206,-5.5106564,3.259826,0.12123194,-16.112839,0.65414053,-0.18218642,-9.815491,-0.28245205,-1.4472035,3.2790852,-4.1411633,-0.8608646,19.258842,0.40719616,-1.7406034,3.6621659,0.42180794,-0.15320005,-0.1985381,0.93547755,0.69498277,-7.0286946,-1.0693316,0.22039354,-7.8725443,-0.16205029,-0.762793,-15.155556,-0.576876,0.053948373,-5.711001,0.52931833,0.37959346,-6.479253,0.3429139,-0.051777296,-0.95318294,-0.03819884,-0.55566686,-3.662486,0.39377046,-0.4378834,-6.2783065,0.017984895,0.37033296,0.111328125,0.031613782,1186.3699428509324,2226.5625,1409.0548502997929,189.3213161937526,True,0.12793708630129036
-282.09912,-7.023324,5.9785886,75.78229,0.6754808,0.7357944,2.6480784,-0.56373036,-1.0357199,-7.1046815,-1.6087483,-0.017173992,-7.6806374,4.12244,-0.47381765,1.9332266,3.3020432,-1.099893,-12.032181,0.39776745,-0.57279134,-2.3538961,0.3646795,-0.061365023,1.1518244,-4.9160995,0.87070745,10.731396,0.09878033,-0.8677633,-5.6294527,0.40241346,0.21554674,5.4920626,0.6914473,-0.57226443,-11.006342,-0.76074475,0.32812408,2.0190842,-0.19248092,-1.2943279,-16.723066,0.43673432,0.18795484,-0.6481487,0.6595791,0.9436443,-10.0020485,0.18637563,0.015764045,-1.1834946,-0.75642127,-0.41512206,-8.738373,0.61555326,0.2053752,3.5285435,0.6622764,-0.1111078,0.11669921875,0.02922723,2363.882785071979,5562.5,2229.8749260310674,197.13312122062953,True,0.013980210380185928
-216.99768,-0.23517838,5.7520404,107.45017,0.37443975,3.756008,-15.760107,-0.67389756,-3.9459212,-30.883049,-2.9343097,1.289806,-8.941692,4.1372833,-2.3618174,3.5594437,2.516029,-1.3828353,-19.366043,-1.1015801,-1.4999622,-15.400441,0.6628883,-0.067704454,-4.467929,-3.78465,1.8960751,4.970398,0.048706666,0.58774394,-11.337198,0.15608144,0.45978922,3.8650675,0.27113616,-1.4493552,-11.705721,-0.41256267,0.7619671,-1.4196599,-0.5481153,-0.8020164,-22.090084,0.7991374,0.2917443,-2.3821468,0.43696147,-0.09687887,-10.434173,0.0468263,-0.004540943,-3.4838328,-1.2715781,-0.2506583,-15.16857,0.4774979,0.6858171,1.0986581,0.9314526,-0.4295262,0.11962890625,0.03841366,1501.3553499433706,2750.0,1701.789729147923,179.73069985652097,True,0.010000000814014904
-238.14166,7.4070525,0.70940185,150.43382,3.6274889,4.9514256,-31.843102,-5.759715,-5.055715,-33.224022,-2.6272192,2.591332,-3.459697,2.5263135,-1.907156,6.453169,0.77037793,-1.6128551,-17.11659,-2.7096667,-1.5247211,-23.088703,0.6418527,0.40566954,-4.0738754,-1.1775883,2.471959,3.4955955,-0.78188187,0.5965693,-6.874874,0.24829753,0.6984458,6.6638947,-0.29331684,-1.3170795,-10.627475,-0.09534012,0.5555941,-8.345873,-0.90507185,-0.18248953,-21.160439,0.8741364,0.8747248,-0.32953107,-0.032772057,-1.203307,-6.8706217,-0.3453915,0.14175943,-2.9509234,-0.93824327,0.20824206,-12.676838,0.6552571,1.0894706,2.3430586,0.33149916,-0.9093364,0.12255859375,0.038620647,1036.8952241633397,1437.5,1075.8844382366515,202.90956258890662,True,0.4849868077159113
-275.1876,10.146517,-3.0525587,154.58067,7.210436,-0.08336474,-30.921015,-11.474319,-3.3364034,-12.649345,-0.1790732,3.2143304,-3.0558863,0.71569103,-0.5334276,4.4101048,-0.60078585,-1.5779396,-13.836501,-2.0358977,0.0042765937,-26.443016,0.8050676,1.8409383,-11.427288,1.6366051,2.8427494,2.1886277,-1.7163067,-0.1272437,3.0455732,0.4435269,0.4435041,5.504273,-1.4653319,-0.8036661,-9.260056,0.27196777,0.23569,-16.244425,-1.0336357,0.45902798,-21.651169,1.3084103,0.96828437,4.126296,-0.73476607,-1.3436548,-5.1132174,-0.30196005,-0.36481702,-3.4689312,-0.29272372,0.69789785,-4.6707354,1.0762067,0.5337297,-5.9917517,-0.3543739,-0.5886866,0.1123046875,0.03872727,995.1724046548485,1429.6875,1037.4462370516028,202.90956258890662,True,0.48498680771591135
-273.62335,5.852248,1.5250214,118.44324,6.086532,-5.762662,-27.202198,-12.2042465,-0.8623195,-4.5487785,3.4587243,2.2480729,-4.5964627,-0.46489257,-0.96108586,3.5985188,-1.9479984,-1.166487,-18.762646,0.36554965,2.813609,-3.9324527,1.5505981,1.6227912,-9.946383,3.330891,2.5418942,11.011457,-2.3333464,-1.7421219,0.1653708,0.5357599,-0.94597,-4.1253386,-2.1197944,-0.20902285,-9.227558,0.88040715,0.18340896,-11.89162,-0.9866333,1.269259,-11.816209,1.8765187,0.41097173,6.018585,-1.5124023,-0.8899049,-7.2772064,-0.2640488,-0.4855314,-7.9564795,-0.29706532,0.40515348,-1.447985,1.2919347,-0.5343545,0.9210173,-0.5311853,0.46546397,0.10791015625,0.042142533,1473.8286464656376,2640.625,1518.4222103370294,202.90956258890662,True,0.279605165336359
-225.91843,4.323847,3.6683152,147.3935,-0.283455,-5.0234556,-45.133827,-10.650643,0.44641006,-22.128233,6.039344,0.9008322,-6.628845,-1.4023955,-1.2561218,3.9513135,-2.0195076,-0.14102994,-34.85673,3.27152,3.9550445,-11.008788,2.4319782,-0.33143544,-3.1837873,4.214896,1.0072323,16.949429,-3.0832045,-2.1339097,-1.9254292,-0.15024742,-1.5567333,-5.270733,-2.255809,0.057808556,-6.0058966,1.2084782,0.27617943,-9.314528,0.3604601,1.3036032,-12.8095455,2.488009,-0.07333333,-5.5425315,-1.5662161,-0.26389676,-8.116524,-0.49867436,-0.28259814,-9.749621,-0.6139977,-0.25414842,-3.3521507,1.0255834,-1.2563412,1.4722595,-0.009075387,0.5596294,0.109375,0.049601145,1106.154127682955,1609.375,1066.947531246655,192.63059450929475,True,0.010000802780927255
-218.97182,7.1596723,-0.18504779,171.15924,-3.8893347,-2.2268305,-84.09575,-8.17175,3.0727801,-14.419296,5.3929453,-0.17045863,-4.718913,-3.3219252,-1.723365,-5.8899164,-2.373837,0.23616236,-39.101543,4.3840733,3.270002,-8.860342,2.1737611,-1.5675576,10.081232,4.7890735,-0.051855378,2.2031093,-3.1851926,-0.8556801,0.5031172,-0.9874862,-0.7736707,-2.8611283,-2.324231,0.44953367,-8.686724,0.9819285,-0.02799239,-10.02702,1.1784163,0.42471066,-9.806126,1.855014,-0.8159115,-10.130807,-1.5870297,0.6284728,-9.970804,-0.753615,0.14531411,-3.4612012,-0.55994445,-0.13467789,-0.477094,0.3109665,-0.88042426,-5.7962503,0.25624916,0.45778736,0.111328125,0.06127506,1056.1476390431862,1617.1875,768.0069646724694,201.74088950502764,True,0.2065067991177523
-220.37045,7.970695,-3.814733,154.00647,-4.0722566,-1.5893714,-101.77633,-4.237037,7.0473113,1.2781383,4.000366,-0.114661865,-4.791284,-3.9740684,-1.1875945,-8.13736,-2.5441856,0.15937322,-18.192425,3.8428507,0.35081035,0.1554687,1.288639,-1.5350919,21.957163,4.8889008,-1.4541073,-7.958023,-2.8364596,0.90806544,-0.750304,-1.6141969,0.068838336,-8.648416,-1.4656371,0.84391344,-7.888783,0.8382529,-0.15303156,-9.508631,1.5969437,-0.17523733,-7.6934333,0.41100135,-1.7462581,-9.627335,-0.6518373,1.922255,-12.089265,-0.5779813,0.45411623,0.7485244,-0.145975,0.08157886,-2.4307668,-0.7182971,-0.494945,-4.43161,0.3219499,-0.27607805,0.09619140625,0.07707607,1173.4317770664218,1882.8125,813.8928758287732,197.13312122062953,True,0.05607139544589262
-213.68803,7.2114654,-1.7208312,123.59713,-8.049559,-5.6827555,-86.22392,4.0311003,11.500666,13.62265,2.5743876,-2.083274,-16.243984,-1.0005233,2.4970493,-12.227907,-3.1749334,-0.30344766,8.818384,2.8012943,-3.16895,-1.7345943,-0.03981005,-0.21714397,22.15794,2.7541816,-2.940972,-17.61644,-2.0877206,2.8727288,-7.9794693,-1.9020436,-0.2675865,-9.463476,0.53068316,1.5589079,-2.4468534,0.34154972,-0.6073996,-7.605587,1.1833947,-0.19872479,-7.2603364,-1.247836,-1.6629695,-10.582448,0.63939226,2.0483418,-10.420544,0.10775342,0.6949372,-6.988431,0.28918844,0.08074566,-5.3422213,-1.3349888,-0.4353123,1.9121159,-0.32419157,-0.211752,0.10546875,0.08076053,1288.3626499715747,2078.125,1013.1997861341265,190.41804342135148,True,0.3721358982975087
-211.55165,2.9133482,-0.55495656,110.43397,-16.027617,-5.4782763,-85.0831,13.886068,11.322724,20.075994,1.4123769,-4.1305504,-19.491098,2.1031895,4.719714,-4.076522,-2.6974342,0.21805969,17.518211,1.6559058,-5.244646,-7.003621,0.68870836,0.07188077,17.38252,-0.23924443,-3.4608104,-18.168232,-0.23535615,3.5500598,-10.948961,-2.1437407,-0.20327991,-11.11625,1.5393287,1.7840221,-0.5348587,-0.20584348,-0.7258148,-0.4020196,0.78214425,-0.4717944,-2.6764154,-1.594854,-1.0711062,-7.2715373,1.7634034,0.6779407,-11.090424,0.7351488,0.78434384,-12.898215,0.3038702,0.24650681,-6.6484876,-1.8515356,-0.6169956,2.1849804,-0.266373,-0.33475563,0.1044921875,0.07862097,1371.391778325176,2429.6875,1075.368152767166,189.3213161937526,True,0.8911444948731203
-209.82819,0.10408376,-2.7019129,120.97364,-20.213596,-3.5435045,-70.126305,20.314045,5.5440083,8.188844,-0.5442599,-2.69368,-35.597794,3.17119,3.732242,-11.854036,-1.2115505,0.77386945,7.171885,0.25484565,-3.6098294,-8.951824,1.0561081,0.97890663,23.81747,-3.0308263,-2.6670015,-8.473837,1.9408195,1.8646753,-7.412627,-2.4866056,-0.01330338,-12.220688,1.7704916,0.9974082,-5.3620753,-0.530449,-0.8591378,-4.6459246,1.031379,-0.21970074,-11.123259,-1.5354023,0.2252661,-6.2648845,1.6412253,-0.55760854,-11.127089,1.039719,0.3593493,-7.3866878,0.4017588,0.9249893,-4.8122544,-1.8403118,0.098761365,1.0346651,-0.058272026,-0.56185055,0.09228515625,0.07532185,1277.439559941321,2171.875,1100.091843920365,189.3213161937526,True,0.8911444948731202
-211.97787,-2.5920756,-4.1530786,121.969315,-14.207925,3.2422214,-41.77681,20.979242,-1.0059266,9.690332,-1.9960247,-0.33114946,-30.10352,2.1257155,-0.113974124,-16.564848,-0.47805613,1.1631874,-13.812094,-2.3075264,-0.517288,-7.132924,0.7647565,0.97895974,23.280998,-4.7794285,-1.4539261,-3.230579,2.0434942,-0.7840013,-8.851469,-2.3726878,-0.017509189,-5.8354254,1.7295711,-0.5603529,-3.8808608,-0.84986883,-0.3176156,-2.7861524,0.83036137,-0.19267382,-21.708874,-1.0946585,1.2560579,4.5387526,0.8804886,-1.3619099,-9.296141,1.2640792,0.051960845,-3.6297956,0.8752467,0.8819826,-10.05754,-1.0868571,0.73979557,-3.531191,-0.6515972,-0.3521228,0.14453125,0.06149403,1192.786479741757,2046.875,1219.5971636269003,187.14677540918822,True,0.5485250542599845
