mfcc_0,mfcc_delta1_0,mfcc_delta2_0,mfcc_1,mfcc_delta1_1,mfcc_delta2_1,mfcc_2,mfcc_delta1_2,mfcc_delta2_2,mfcc_3,mfcc_delta1_3,mfcc_delta2_3,mfcc_4,mfcc_delta1_4,mfcc_delta2_4,mfcc_5,mfcc_delta1_5,mfcc_delta2_5,mfcc_6,mfcc_delta1_6,mfcc_delta2_6,mfcc_7,mfcc_delta1_7,mfcc_delta2_7,mfcc_8,mfcc_delta1_8,mfcc_delta2_8,mfcc_9,mfcc_delta1_9,mfcc_delta2_9,mfcc_10,mfcc_delta1_10,mfcc_delta2_10,mfcc_11,mfcc_delta1_11,mfcc_delta2_11,mfcc_12,mfcc_delta1_12,mfcc_delta2_12,mfcc_13,mfcc_delta1_13,mfcc_delta2_13,mfcc_14,mfcc_delta1_14,mfcc_delta2_14,mfcc_15,mfcc_delta1_15,mfcc_delta2_15,mfcc_16,mfcc_delta1_16,mfcc_delta2_16,mfcc_17,mfcc_delta1_17,mfcc_delta2_17,mfcc_18,mfcc_delta1_18,mfcc_delta2_18,mfcc_19,mfcc_delta1_19,mfcc_delta2_19,zero_crossing_rate,rms,spectral_centroid,spectral_rolloff,spectral_bandwidth,f0,voiced_flag,voiced_probs
-238.51114,0.4079717,9.540629,152.55777,2.7929325,-5.1066875,-41.69937,6.805924,3.2629561,-10.500225,-3.1111023,3.1912804,-7.483131,-9.83442,-3.8290448,2.0813384,3.711928,-1.3886082,1.336628,3.424102,-2.202184,-8.432034,-1.1836365,-0.8158827,-21.49303,-3.6972167,0.98056895,-15.333207,1.0033302,0.13638985,-11.893252,-0.97036743,0.39337543,-7.1215734,-1.5255886,1.510263,7.862912,2.2170627,-0.4285959,0.06129501,0.8302386,-0.48264802,-12.109396,1.7198402,0.4609277,2.554867,1.1481284,-0.16559577,-18.560308,-1.6134899,-0.72976416,12.533238,2.9737592,-0.9082449,-15.7903,-1.4467548,0.12985441,-7.1157913,0.6288164,1.6018736,0.05126953125,0.06303598,928.0382421079835,1460.9375,1055.4929026605305,199.42369775418427,True,0.8266685594724995
-186.08392,6.428399,2.8497322,141.35776,-0.82776517,-2.042998,-33.57277,8.345995,0.49233922,-9.053152,-1.7893364,2.6133468,-31.786594,-11.204268,-0.9069801,-2.1141443,2.7951283,-0.83349717,-2.2276416,2.471291,-2.604981,-0.92572886,-2.0953362,-0.575849,-26.172241,-3.5344832,1.2752635,-20.0756,1.3541783,-0.053881694,-6.716142,-0.707523,0.66844976,-6.8799305,0.45256355,0.9934649,19.99581,1.6199772,-0.37032753,-3.1762655,0.7905994,-0.89685297,-16.923317,2.1058648,-0.29978943,14.042107,0.24226847,-1.1528841,-27.095901,-1.95854,-0.06809539,21.500053,2.2565355,-1.298753,-20.218307,-0.9526731,0.33487633,-3.994566,1.287271,1.6149782,0.0693359375,0.061333116,1125.426929826924,1726.5625,1220.9143083414244,188.23090565017245,True,0.32333605839064083
-169.61023,8.078282,-4.733954,131.41304,-3.069311,-0.0913164,-11.537701,7.829033,-0.8757777,7.40707,-0.32342806,1.5356452,-59.50602,-10.461118,3.1545274,-2.9108822,2.1132581,0.2726772,-3.4009743,1.3010988,-1.2778043,-3.3777468,-2.0408154,-0.047709063,-31.660522,-1.9293299,1.6913705,-15.45068,1.3728753,0.45696476,-13.441347,-0.51020616,-0.5904609,-6.971967,1.5388573,0.49187005,20.959732,1.8051296,-0.98820245,-6.913349,0.56925315,-0.6188235,-10.046464,2.079737,0.21343245,12.882469,-0.79073447,-1.2486349,-28.16615,-1.9994042,0.5001485,23.426987,1.375249,-1.4736215,-21.054817,-0.8279394,0.7063751,-1.6599789,2.1207652,0.42977726,0.07958984375,0.06304901,1300.4144921277696,2898.4375,1431.938822332544,180.77186920887385,True,0.013100262550513395
-184.79521,4.4141817,-9.073123,124.90412,-3.4738548,0.73369145,11.244361,6.910255,-2.2366726,19.256031,1.8512744,0.2563575,-72.07193,-6.980175,5.7186885,0.57609373,2.2417192,0.77050227,-9.101827,-0.42016461,0.36249042,-10.972925,-1.0621696,0.54334706,-23.17279,0.49327648,2.284077,-11.864078,1.5665888,0.6490195,-18.605923,-1.1438317,-0.78299433,-13.936613,0.97233367,-0.29387006,14.228071,0.82567626,-1.8610871,-6.518134,-0.2185282,0.09131225,-2.1846566,2.1279154,0.6789925,13.919872,-0.7107379,-1.2960017,-30.76942,-1.3827473,1.0242037,18.266369,0.46703535,-1.3631586,-20.073326,-0.9948605,0.35430902,6.7292414,2.211456,-0.88910097,0.08203125,0.06309004,1390.319009093279,3312.5,1575.606892251941,171.61434972294217,True,0.01000123296498612
-172.95172,-1.3039192,-6.3074656,130.3665,-3.0431454,1.2765286,6.4180493,4.5879097,-4.309429,8.851093,2.7115295,-1.2174186,-75.0028,-2.7973058,6.710386,6.084319,2.6815202,0.81840664,-9.301882,-1.0422837,0.23179087,-14.18066,-1.2386411,0.3230919,-25.558853,1.8166939,1.4656141,-12.371824,2.2686954,0.46361905,-10.562029,-0.338569,0.8346602,-5.7306037,0.25914052,-0.42879206,13.134832,-1.332717,-1.479305,-6.915209,-0.42374152,0.4767895,-5.3430753,1.979159,-0.5527175,7.343682,-1.1360213,-0.25400522,-30.90606,-0.33590406,1.336824,15.100513,-1.3146421,-1.1152565,-19.873459,0.03353818,0.44255525,9.645981,1.5931975,-1.2400968,0.08203125,0.059388172,1324.851505894194,3210.9375,1501.4465714710298,,False,0.01000032860450166
-180.84389,-1.8441592,2.3034022,130.94388,-1.655836,0.74957055,4.4000683,-0.049161457,-5.3217096,5.6367483,1.29636,-1.272869,-73.01353,1.4652861,4.1962743,7.0360804,2.6777468,-0.41420156,-7.422586,-1.6502504,-0.8517772,-17.94173,-1.697078,0.53600115,-31.945583,2.9773047,0.9809256,-9.688126,3.4863691,0.77346206,-11.515106,1.6592005,2.6430373,1.03724,-0.24398161,-0.9299426,15.416379,-2.2766654,-0.34205797,-6.495621,0.15627885,0.33860317,-5.0060763,1.2106684,-1.486599,-1.3660634,-2.2313259,0.33884516,-30.715929,1.4939922,1.541164,16.623447,-2.3614733,-0.46503723,-17.352852,0.73813313,0.42302763,9.557011,1.4811207,-0.5395214,0.072265625,0.057542175,1291.6987552676476,3023.4375,1454.7098435808489,,False,0.010000802780927255
-201.70227,1.5161164,6.5141516,123.26155,-1.2305205,-0.14055963,6.263997,-5.908901,-5.226293,7.168137,0.28634766,0.23735361,-59.951546,4.7826166,1.4775052,12.1075115,0.9790915,-2.1535146,-0.6478625,-2.4971704,-1.5176487,-13.125968,-0.68008024,0.7524516,-20.368332,4.2155995,0.91979766,-5.545189,3.394138,0.5055077,-21.130558,3.9316819,2.716648,1.65045,-0.5650225,-1.0444059,17.256176,-2.3427608,-0.102021165,-3.6387725,0.24050447,-0.13217409,2.2570233,-0.2136221,-1.4028348,-1.9119627,-2.6516957,-0.018793197,-31.18916,2.7097101,1.5879306,15.031102,-2.5801432,-0.1885216,-18.136509,0.58949494,0.011678134,7.7395473,1.53464,0.26548788,0.07080078125,0.051005386,1372.7250984173156,3203.125,1527.3910803491774,,False,0.010013068846238975
-223.82445,3.9042463,5.034309,122.219635,-1.5454384,-0.6014324,6.3739786,-9.353518,-3.2183013,17.262014,2.0191035,2.3532033,-46.367767,6.508025,0.05535922,16.096407,-1.5123327,-3.2133336,-5.951731,-2.8073096,-1.3774663,-5.368802,0.8354366,0.9298724,-5.913968,4.6299872,0.89922935,-3.8738549,2.6237426,-0.60485923,-23.142824,4.4731174,1.31889,-9.540176,-0.34699425,-0.5081304,6.789687,-2.3736281,-0.35616812,-6.1284122,0.016844837,-0.29952067,5.253129,-0.7212458,-0.59749097,3.038869,-2.9088037,-0.23957576,-26.899473,3.8966863,1.2908884,13.800192,-2.6739774,-0.41570106,-25.242767,0.43707177,-0.09785681,4.423235,0.95568335,0.4940213,0.0673828125,0.042277116,1356.753003927274,3250.0,1568.9954586046754,,False,0.17653060863289755
-214.70634,0.6576391,-0.31279165,123.82999,-2.024402,-0.083679594,-10.03056,-9.347808,-0.81219774,13.960631,4.24832,2.0154614,-38.048676,7.3022842,-0.36565486,19.522034,-3.1986034,-2.596,-13.300926,-2.528947,0.16831578,-17.063034,1.9669787,1.1163706,-12.889223,4.5623603,-0.679447,1.049182,1.6694583,-1.6722127,-2.5798743,3.6496456,-0.26629454,-9.293953,-0.15776752,1.2340552,-0.6685486,-2.816176,-0.17208046,-5.7236342,0.2589411,0.037067346,-4.500735,0.08417896,0.37584075,4.985676,-2.3529797,-0.31987956,-22.248058,4.4003353,0.5240736,3.1971762,-3.2376328,-0.56011784,-13.658155,0.43354553,-0.07185262,5.0621142,0.7101007,0.14219059,0.06640625,0.046311453,1378.2269405084016,3179.6875,1525.5585756571406,,False,0.07797523762294817
-153.22197,0.2676763,-3.7327282,125.32599,-8.52015,-5.944886,-32.966843,-6.5131917,3.8813484,6.894825,2.7129686,-0.9287024,-42.515205,6.277749,-1.248166,11.961414,-2.8477275,-0.19029284,-23.294987,-1.2260596,2.3342304,-19.183668,1.9830303,0.3515361,-5.5181885,4.9401445,-0.8350007,14.14327,1.1066788,-1.3898126,14.936345,2.776927,-2.426693,-12.841647,1.0466145,2.5394678,4.7558947,-3.7855873,-0.3686269,-2.738339,0.37457967,0.25840878,-8.541504,0.025381481,0.73246944,-5.750773,-1.7403482,-0.033161167,-10.988785,3.4393928,-1.3235759,3.5007524,-2.8878055,0.569931,-12.5433235,0.49169126,0.065331,14.8102865,0.14600407,-0.80173707,0.0712890625,0.050505646,1391.6119026884298,2820.3125,1390.1693029383205,,False,0.0100028158258111
-138.92596,2.122225,-4.035754,118.08815,-16.474869,-10.675652,-59.28199,-3.5726743,6.483974,15.512104,1.2332537,-2.0577326,-35.072815,4.1877885,-1.5863247,-5.7474384,-2.7668922,1.5236037,-28.581852,0.32525516,3.5203855,-9.122938,2.0502534,0.54692185,5.4897995,3.736093,-0.5921158,7.791809,0.7640639,-0.65052897,19.293034,1.3740566,-4.1174774,-11.842501,2.2139466,1.9672369,1.9808171,-4.115815,-0.36533466,-6.828218,0.4076544,0.3498884,-11.469131,-0.22754954,0.99260885,-12.062214,-1.4340633,0.86736757,-7.6390877,2.307791,-2.3129246,2.4565349,-1.9763782,1.3271356,-18.995068,0.8299613,0.045253705,18.874214,-0.5579963,-1.5685574,0.09228515625,0.050632432,1484.7042951105075,2718.75,1323.492842242711,,False,0.0100000470079773
-162.31078,2.8130975,-2.6214225,113.598145,-22.643559,-9.704987,-57.026283,-0.08840014,6.594775,42.219666,-0.010552136,-2.015483,-25.123917,2.5409808,-1.5027869,-17.551376,-2.472605,2.262213,-25.652027,2.2981951,2.7700665,-0.6294329,2.7143629,0.7361129,7.907053,1.9770217,-1.265072,-1.1949557,0.5601682,0.041806392,8.236145,-1.2606462,-3.980203,-4.8820596,2.602434,-0.16757087,-3.1994147,-4.0784183,-0.8977134,-7.6881304,0.5422979,0.05046325,-4.9516487,-0.05042388,0.4712516,-14.689817,-0.8363693,1.8164304,-1.8682008,1.1150389,-2.0714562,-2.8404782,-1.1003557,1.3676653,-17.700396,1.0916451,-0.031660877,12.186037,-0.98689514,-1.4144967,0.1044921875,0.048033576,1565.7322881594632,2890.625,1326.3504949135063,,False,0.010191075496968311
-226.02574,2.3175821,2.3198438,114.819885,-22.271692,-1.3461918,-45.12111,4.9701004,5.0713496,43.558517,1.1397146,-0.6642874,-14.788249,3.025923,-0.16797478,-13.492916,-1.5447809,2.2447047,-15.261199,3.0007741,0.42869037,3.7919974,2.7910838,-1.1259257,-0.0409393,0.17470153,-3.0341923,-4.872607,-0.40511417,0.17733473,-0.36237016,-4.690586,-2.0754914,3.9142013,1.9597589,-1.4270982,-6.9998345,-4.2015824,-0.49750546,-1.3895056,0.37238255,-0.12808426,6.190524,0.42762688,-0.655629,-10.685662,0.70228654,2.2068496,-2.2895343,0.64475936,-0.6856703,-10.00389,-0.17219745,0.7232145,-15.8552,0.31445584,0.29536182,10.161625,-1.6075312,-0.56646204,0.1572265625,0.036089327,1566.7984912323832,2976.5625,1373.20459847659,,False,0.04768699308253102
-208.28807,-0.4662572,5.5257354,15.21908,-15.341712,10.085894,-10.745992,7.423329,0.52812904,6.1717997,2.3124847,0.90196294,-24.085653,4.1170707,0.59538764,6.661748,-0.48874205,0.55776435,-1.1830972,2.9179657,-1.811688,-5.2394586,1.4495271,-1.988258,15.405772,-1.690172,-2.329655,3.382515,-1.12949,0.3739887,-6.5950527,-6.4421067,-0.081520945,13.346724,1.3606852,-2.0646803,-18.843214,-4.0007267,1.0396997,-1.5078715,0.43009874,-0.001689931,-0.73099166,0.20031588,-1.1411309,-7.7646966,2.5134974,1.3513899,-16.967634,0.44471332,0.92396945,0.5881046,-0.0883073,0.36846676,-14.1254225,0.2826461,-0.13242471,2.5960875,-2.0818048,0.7330898,0.26220703125,0.02729708,3306.242486788612,5898.4375,2007.0947984997345,,False,0.010052967545965857
-173.58928,-3.0386026,0.097440444,-36.17405,-4.531767,18.548183,-10.926004,6.885032,-4.1068125,10.35445,2.1397872,2.4354856,-29.82434,3.7252398,0.9170332,1.5657969,0.9141001,-0.783745,2.223886,1.841671,-2.9274085,2.4647517,-0.1290237,-1.4100965,9.902805,-2.5933003,-0.70504785,7.268943,-1.0481237,-0.78352314,-12.36424,-5.9055047,1.3592714,9.100499,0.08263097,-1.9975731,-20.101908,-2.3640203,2.2543776,-1.9189782,0.5777455,-0.31030288,-2.9112225,-0.34301975,-1.0098518,-5.2498083,3.2234643,0.27434298,-16.28058,0.50738424,1.2434852,3.4803345,0.15732536,-0.07781024,-11.637308,0.17715581,-0.8683691,-1.1537291,-1.6138327,1.3253349,0.34716796875,0.028102644,3985.2584305389482,6289.0625,1825.7983728551071,,False,0.010000516719604524
-163.15779,-5.868092,-8.043589,-41.56018,6.2272863,20.130686,-8.931086,3.8577998,-5.2237067,13.1582775,0.9860722,2.350096,-28.707222,3.7027152,1.2741909,-2.939289,1.5167649,-0.7899821,2.4914777,0.52559364,-2.2078624,10.499962,-0.29791963,-0.0071128136,-2.4319596,-2.7753673,0.12332351,8.410329,-1.1614089,-1.4455788,-19.034693,-3.212045,2.6515152,-1.3328679,-1.9349599,-1.644165,-25.76685,-0.38784197,2.7266374,-2.8223479,0.22931649,-0.36720014,-5.0155334,-1.1041365,-0.06394009,-1.1672336,3.0582926,-0.6324705,-12.997462,-0.14920151,0.38037422,1.6539166,0.096106544,-0.8958729,-10.377644,-0.37905577,-0.81422687,2.5669372,-0.572869,1.0702503,0.35205078125,0.03323684,4103.510829999706,6328.125,1855.7954796593408,,False,0.01000032860450166
-143.66476,-7.397778,-11.145492,16.645088,16.609268,14.422169,10.746065,-0.20638552,-4.5966706,37.949554,2.278321,0.4676569,-5.89962,3.9484253,0.76744455,-2.1840498,0.9251966,0.18318728,-9.149263,-0.7439113,-0.58074397,-2.1008372,-0.33963138,0.29768175,-16.664555,-2.4032106,0.81068164,-1.6107595,-1.8318737,-1.1559466,-27.92395,-0.7527675,3.2209938,-3.5578494,-3.188233,-0.47177345,-25.847914,0.6688298,1.682265,-4.074574,-0.105987206,0.09123884,-6.064928,-1.250107,0.86015505,6.944836,1.9574665,-1.3641471,-2.9745553,-0.30532083,-0.82123065,0.6302959,-0.26846728,-1.089955,-15.138201,-0.88032615,-0.5350654,2.5431168,0.5034826,1.0623258,0.2900390625,0.03809716,3205.7126947992083,5984.375,2167.2477077092512,,False,0.010000001546554296
-169.34734,-6.6926904,-0.6794175,86.61025,25.453966,-0.21452428,-6.7343225,-5.1585846,-3.4167955,47.58572,4.5062222,-1.9846013,2.9116316,3.6274753,-1.8407977,-9.11298,-1.0319116,0.06645564,-12.542966,-2.0045874,0.40495324,-7.940223,-0.48871854,-0.3098531,-11.571432,-1.1616176,3.2141871,-3.5851834,-2.4501903,0.20081297,-29.646633,1.0708613,2.7275114,-1.716028,-3.0853372,0.99060357,-19.824219,1.570351,0.18008377,-0.6526141,-0.06663048,0.051171325,-7.2825394,-1.4105216,-0.28397617,9.576145,0.9247952,-1.6504793,1.2459083,0.24664557,-1.5200647,-2.0724313,-1.1081961,-0.10175174,-15.912131,-1.083156,-0.006324322,3.4699259,1.4756585,0.5066074,0.173828125,0.040910065,1663.1873419619865,3359.375,1761.2332231059177,115.20235351026894,True,0.01000032860450166
-231.69064,-3.337539,9.435065,133.63478,24.214966,-11.069542,-22.112793,-8.062036,-3.43961,44.642235,3.246073,-2.0129468,-3.509803,1.9618399,-3.5243554,-1.6189077,-1.4754224,-1.1150694,-14.763195,-1.897693,0.85246706,-6.5636387,-0.9668894,0.4264243,-6.029602,1.527593,3.2107868,-9.025253,-2.173565,1.1669264,-23.986755,2.4272108,1.5099916,-5.5716367,-1.7186692,1.4387138,-9.855938,1.7512847,-0.5299527,-1.7675194,0.20453751,0.18740176,-7.6673985,-2.0077748,-0.8970729,7.625663,0.28576213,-1.1341424,-3.0139387,0.045608535,-0.6546046,-1.3431659,-1.0326539,0.4224349,-18.974373,-0.80693156,0.71993715,5.0203485,1.3978986,-0.23348814,0.05810546875,0.04335806,1064.2689158436535,2273.4375,1290.5609592965595,107.48759652776705,True,0.010000027850262286
-273.03497,1.4531405,13.032316,143.9959,16.84756,-14.394601,-23.839376,-11.484119,-2.9298394,28.592224,0.86333674,-2.146686,2.4781525,-0.69761014,-3.5720327,5.119416,-1.2594651,-0.89836967,-9.618403,-0.81226736,1.1743488,5.1602793,-0.3318263,1.0888023,-9.101516,3.8054707,1.8447622,-9.797831,-1.2947342,1.4990132,-6.810524,3.388602,0.03673246,-16.096117,-0.34566104,1.298943,-4.9479628,1.8579105,-1.0573021,-3.8536024,0.4928372,0.25548252,-7.056054,-2.414476,-0.93305296,5.7319965,-0.21933621,-0.24101636,-15.996198,0.021143468,0.6390174,-5.8516455,-0.5121805,0.6513413,-19.278275,-0.31305662,0.9415912,6.0878286,0.8452433,-0.5193628,0.0322265625,0.046497528,934.1927305682365,1851.5625,1215.5816129912162,100.28947374140385,True,0.10857977072874499
-257.83417,5.9791074,11.3395815,150.42926,7.0713,-9.951119,-33.35265,-12.278813,0.4700032,35.167263,-1.3781596,-0.47471583,3.453295,-3.463771,-1.750822,4.677556,-1.327743,-0.44294003,-7.841238,0.11486913,0.27093008,0.02196467,1.1420146,0.4926468,-7.4575605,4.3438497,-0.29677033,-11.319476,-0.033481147,1.0168062,-3.028036,3.5818176,-1.386405,-14.395305,0.38536355,1.3021348,-13.997469,1.1736386,-1.0634669,-1.8381784,0.56482375,0.16319335,-4.872446,-2.6859593,-0.5590011,-0.56976557,-0.6187276,0.57623476,-17.792088,-0.16914599,1.4912925,-5.8577495,-0.037683383,0.6954388,-20.1433,0.02788124,0.34030858,11.782271,0.76639324,-0.5216508,0.04443359375,0.051246136,917.704783278313,1914.0625,1152.2153031080088,96.87324609557632,True,0.8266685594724995
-168.5497,8.147807,0.48054236,135.05063,-0.5023603,-3.7854652,-55.635918,-8.22405,3.5998628,45.76538,-1.4759908,0.4310395,-10.821894,-3.7150123,0.11906348,-15.321384,-1.6137192,-0.41748208,-16.24464,0.39875945,0.034191802,-6.952605,1.6304083,0.23675941,11.677822,3.3178377,-1.2490273,-8.471321,0.8750087,0.9333474,-4.6306677,2.605482,-1.9685022,-7.4264097,1.1360403,1.1916656,-14.273715,0.13253124,-0.55129725,-2.629065,0.46201304,0.1797909,-18.99702,-2.293896,0.4309655,-1.0226219,-0.5097469,0.7092664,-10.625107,0.012143854,1.075783,-4.7851276,-0.011771971,0.11886593,-18.58391,0.11896054,-0.0045003025,12.649212,0.4841192,-0.48638225,0.06982421875,0.05642833,1304.6431940981877,2484.375,1226.7194769642997,99.13755088719131,True,0.17653060863289757
-136.60182,8.476053,-10.077195,113.35382,-10.417222,-5.2949557,-70.50229,-1.3733535,8.302627,40.729736,-2.3136196,-1.1882545,-18.378826,-3.6666658,0.5088354,-18.26787,-1.0048983,1.7139162,-13.574574,1.4297503,0.9073777,-3.2856903,1.2118983,0.119459786,17.013388,2.1899421,-1.9783784,-6.265773,2.5829175,1.3144492,-4.9160824,0.45416233,-2.0652637,-3.0956323,2.265224,0.6021255,-12.096774,-0.7721816,-0.022060437,0.6861716,0.06555344,-0.55290246,-23.194593,-1.0477455,1.8915089,3.646503,-0.39686203,0.17167604,-5.6564264,0.03915605,-0.5625816,-2.991365,0.21296595,0.08039873,-14.2424965,0.52271783,-0.05716108,6.978991,-0.49959654,-0.9187611,0.09033203125,0.05851194,1582.2117935494969,2726.5625,1261.862443092109,107.48759652776705,True,0.02616802860893576
-140.52083,6.5555787,-11.810428,110.20288,-18.670206,-8.169372,-92.99585,3.6110024,9.207197,27.302105,-2.6662738,-1.9144994,-24.685982,-4.0862756,1.0648974,-8.238315,-0.07450109,2.4811559,-6.2532015,2.1863744,1.5566798,4.270997,1.0892351,0.57658076,18.124008,0.47824118,-3.0850248,-4.5028005,3.5226204,1.1581842,-3.2092257,-1.2746233,-0.9302968,-1.8033383,2.7480013,-0.5199402,-9.951415,-1.0189624,-0.06159987,2.0055408,-0.13701272,-0.7149972,-23.226921,0.06474976,2.374145,5.3647137,-0.5818511,-0.56741065,-1.0388621,-0.0728626,-1.9231405,-0.8275511,0.56266046,-0.15167673,-14.11715,0.99799085,0.28645283,5.638557,-0.9621716,-0.5224765,0.1064453125,0.05703108,1643.2595818362063,2671.875,1158.410559058134,107.48759652776705,True,0.10857977072874499
-149.26376,3.685601,-3.8254688,117.39691,-20.672537,-4.500674,-76.5961,8.660623,7.0676284,30.152832,-2.4387574,0.62148815,-26.398453,-2.0817716,2.3690412,-9.321514,0.5468609,1.0164826,-11.081301,0.9257793,-0.70511717,7.260214,0.9452235,-0.83558774,9.505281,-2.2347023,-3.186448,-3.1361315,2.925845,-0.42098415,-4.1050415,-2.8452845,-1.4466671,-1.1173426,1.7486284,-1.1075975,-12.196081,-0.27656806,-0.15003836,0.87118614,-0.16494063,-0.20159023,-23.647194,1.1457837,1.8671198,4.5007296,-0.21458618,-0.57150567,-3.8196962,-0.24929684,-1.0693831,-0.31114495,0.4966884,-0.13831572,-18.605747,0.82452685,-0.036810666,9.792875,-1.611857,-0.18710372,0.111328125,0.048318833,1568.6182585542738,2656.25,1221.1537292699727,107.48759652776705,True,0.010349055133375844
-205.51555,1.2459376,6.8195925,117.41862,-15.988258,2.638853,-45.366936,10.267339,0.37700972,35.567352,-2.051315,1.9814796,-16.606968,0.7390031,2.3885882,-15.126591,1.2707415,-1.0732527,-9.572262,-0.957672,-3.1593838,7.419566,-0.442742,-2.4203167,6.814472,-4.6777053,-1.4451793,1.212165,2.1849566,-1.1364146,-6.8043237,-3.1466753,-0.85249376,2.0125496,0.97889227,-0.74801975,-14.05459,-0.1919127,0.19968265,0.7378933,0.30337384,0.49103376,-17.040163,2.4189591,0.25817966,3.4032161,-0.90660036,-0.675745,-8.480199,-1.3317665,-0.36990413,-6.25167,0.30081907,-0.083923616,-18.459955,0.7336395,0.11537561,8.577775,-1.924366,-0.3151394,0.1650390625,0.036271647,1469.9918770796003,2671.875,1361.9784536907778,111.27813843321147,True,0.013100262550513395
-216.48183,1.6769589,7.7239347,20.037516,-8.036563,10.308536,4.3942823,6.96064,-7.5204625,11.829628,-1.5302587,0.9991199,-25.804054,1.6640638,1.1417307,3.7208912,0.8939001,-1.177204,5.770625,-1.8469613,-2.221889,3.4953456,-3.0786855,-3.0465965,4.78957,-4.9364076,0.21981496,16.37721,0.8675313,-2.0345418,-16.995829,-1.5479574,1.5810126,6.7804728,0.69405544,-0.34984496,-16.58996,-0.22085656,0.4757796,-6.7411733,0.87527925,1.2536196,-5.45065,2.3850086,-0.83462125,-0.7127638,-1.4538764,-0.15621997,-17.446354,-2.2285502,-0.03343214,-1.6113546,0.47094068,0.33813795,-13.632811,0.22659251,-0.15390478,-1.5936977,-1.5638485,-0.13315003,0.2724609375,0.029101191,3323.028964359224,6015.625,2107.041682705272,116.54094037952247,True,0.047686993082531035
-184.06714,1.518027,2.0432665,-30.458143,0.3399227,15.972255,-1.5955768,2.8220804,-10.997796,13.844584,-2.3236103,-1.197649,-31.975523,1.6111648,-0.32052732,2.3854127,0.13875371,-0.57258195,9.008806,-0.8755917,0.5411187,9.071209,-4.966212,-2.152415,-6.8045444,-4.8875456,0.8064117,16.644806,-0.2573565,-2.0879338,-14.569962,0.37290996,3.2683356,4.0280185,0.33363593,-0.37959573,-18.372766,-0.13526964,0.48328912,-3.9612799,1.0483326,0.867597,-6.5164332,1.7722182,-1.4147574,-5.3149977,-1.4698744,0.2631289,-18.880074,-2.097736,0.7054219,-0.53331864,1.0374707,0.8192611,-8.162443,-0.17219403,-0.749186,3.019479,-0.6984448,1.0372287,0.326171875,0.028221715,4009.138400627222,6164.0625,1858.1780517868951,,False,0.010009025493342986
-134.72339,-2.600965,-7.459138,9.327019,8.657442,16.335316,6.6709156,-1.2964199,-6.7666497,34.91024,-3.8242369,-1.7279956,-10.215198,1.0710853,-1.0023385,-9.67194,-0.042622026,-0.5599952,-21.737469,0.41394874,1.8357881,-1.9952031,-4.9155607,-0.0575854,-18.177029,-4.5071015,0.6297889,0.9808688,-1.1539171,-1.3545709,-31.314186,1.906517,3.0816975,-2.6487243,0.12843004,-0.14648034,-11.7993145,0.967165,0.89777726,0.7174576,0.5456854,-0.43370634,-7.4647937,0.8414173,-1.5403068,2.1007314,-1.2012212,0.43905753,-7.585017,-0.65198934,1.4015318,-0.9302559,1.077184,0.22568959,-14.810638,-0.20851293,-0.8721482,-1.6217449,-0.44923237,1.3064579,0.318359375,0.04642058,3356.761359483031,5953.125,2099.9292040675,,False,0.010000078102280324
-112.69179,-8.972335,-16.577467,67.91722,14.290402,7.3423796,-25.453472,-4.108801,-0.12726861,30.669838,-5.044022,-2.1204522,-2.3633976,1.0486386,-0.36833006,-11.2796755,0.03904324,0.056574553,-36.331535,0.48089692,2.2334142,-16.020489,-2.8011425,2.8528101,-18.451742,-2.8916056,1.9992448,3.4159088,-1.17239,0.6553169,-23.129154,2.960089,1.6135173,2.0316608,0.20009877,0.4678897,-12.066355,1.372644,0.4415528,6.7845783,-0.17519182,-1.4908137,-7.4143624,-0.13810757,-0.6797925,-6.81907,-0.79617685,0.48175696,-16.82789,1.0934471,1.6914495,-1.640737,1.0296565,-0.5211556,-11.373799,0.044564534,0.10285715,-5.6095448,0.23108213,0.9196444,0.2568359375,0.05937157,1978.0147055746702,3976.5625,1796.2554105458398,159.19961611844158,True,0.01000000002170159
-144.9515,-15.059068,-12.921043,115.523766,21.071064,-5.0137935,-69.32582,-3.054773,7.268255,18.302044,-3.617525,-1.1733979,-14.409295,0.9737269,-1.3069892,-6.7811356,-0.5465324,1.2875793,-18.037426,-0.16770056,1.8209752,-30.03256,-1.184681,3.6078484,-12.3550005,-1.4416823,2.105246,-5.1084957,-1.9849402,1.3865236,2.350484,3.103837,-0.8699314,4.7007732,-0.3998059,-0.008234503,-12.942257,0.54638094,-0.9745003,11.482739,-0.83229584,-2.1304464,-10.001017,-0.9622033,0.081836,-5.6442533,-0.2565835,0.3610791,-22.76028,2.1722822,1.0386543,3.5626025,0.3963885,-0.5877122,-17.373055,0.2580385,1.0440375,-0.94577646,0.6552963,-0.1113467,0.14306640625,0.060270194,1431.3432293149936,2492.1875,1211.7477510805752,156.46466200170096,True,0.010140046044704067
